age,fnlwgt,education_num,capital_gain,capital_loss,hours_per_week,workclass,education,marital_status,occupation,relationship,race,sex,native_country,income,income_score
54,337992,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,Japan,>50K,0.8296637011726866
43,145441,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8291657792437686
43,303155,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8291657792437686
43,241895,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8291657792437686
43,270721,13,0,0,55,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8291657792437686
43,176138,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,0.8291657792437686
42,325159,13,0,0,50,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.829134303368367
42,119281,13,0,0,60,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.829134303368367
42,212894,13,0,0,60,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.829134303368367
42,198282,13,0,0,60,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.829134303368367
38,159179,15,0,0,45,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8291019974266578
45,186272,5,5178,0,40,Private,9th,Married-civ-spouse,Adm-clerical,Husband,Black,Male,United-States,>50K,0.8288987070283821
43,113324,9,0,1902,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.828877665381426
40,193524,16,0,0,60,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8287810959881386
41,220531,16,0,0,50,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8287810959881386
37,167415,15,0,0,60,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8287810959881386
41,143069,16,0,0,60,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,0.8287810959881386
37,189878,15,0,0,50,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8287810959881386
39,204527,16,0,0,50,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8287810959881386
39,150480,15,0,0,55,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8287810959881386
41,220531,15,0,0,60,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8287810959881386
41,309056,16,0,0,50,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8287810959881386
40,146908,16,0,0,60,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8287810959881386
40,154374,15,0,0,60,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8287810959881386
41,146908,16,0,0,60,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8287810959881386
38,136081,15,0,0,60,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8287810959881386
38,237943,15,0,0,50,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,0.8287810959881386
57,298507,13,3103,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8284969450575245
46,186172,13,3103,0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8284969450575245
64,134378,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8284821075018444
62,185503,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8284821075018444
62,200834,14,0,0,55,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,0.8284821075018444
43,115323,13,3103,0,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8284744117755608
42,115511,16,0,0,50,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,0.8284076288128094
43,187795,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8282478718377171
43,169383,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8282478718377171
44,64632,16,0,0,60,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,0.828211221305662
45,355781,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,Japan,>50K,0.8281446931158266
48,378221,13,0,0,60,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Mexico,>50K,0.8276436742639283
40,189941,13,3103,0,60,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8275672817834537
41,112763,14,7430,0,36,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,>50K,0.8274277458286079
52,229259,15,0,0,40,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8273550038760324
51,162943,15,0,0,40,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8273550038760324
49,125892,15,0,0,40,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8273550038760324
52,146574,15,0,0,40,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8273550038760324
48,96359,13,0,0,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Greece,>50K,0.8272574311898141
35,401930,9,0,1887,42,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K,0.8272337441200456
54,37289,14,0,0,55,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K,0.8271037357194285
56,67153,14,0,0,40,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,Portugal,>50K,0.8270717321959831
42,247082,13,3103,0,50,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8267584763751271
55,176046,14,0,2267,40,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,<=50K,0.8267504460207652
62,218009,9,0,1977,60,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K,0.8265118665366734
36,186035,7,5178,0,40,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.8262968684442503
39,96452,14,0,0,55,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8261993218039315
42,345969,13,0,0,48,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8261735547061207
42,213821,9,0,1887,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.8261396491188978
47,187901,15,0,0,50,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8258950038937094
50,167728,16,0,0,60,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8258950038937094
46,328216,15,0,0,45,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8258950038937094
52,289436,16,0,0,60,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8258950038937094
52,123011,15,0,0,50,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8258950038937094
50,341797,15,0,0,50,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8258950038937094
50,198581,15,0,0,50,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8258950038937094
61,160942,14,3103,0,50,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,0.8257225706094227
36,305319,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8257217818317762
36,295706,14,0,0,70,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8257217818317762
36,280169,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8257217818317762
45,168262,9,0,1887,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K,0.8256671775769493
49,165953,9,0,1902,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K,0.8256671775769493
59,168569,9,0,1887,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K,0.8256671775769493
47,80282,16,0,0,45,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,0.8256602362916852
49,81654,15,0,0,60,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8256602362916852
48,77102,16,0,0,45,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8256602362916852
48,382242,16,0,0,40,Self-emp-inc,Doctorate,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K,0.8255841595281926
38,76878,7,5178,0,40,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.8255379011313329
35,207973,16,0,0,55,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,Canada,<=50K,0.8253291385430698
37,265038,15,0,0,60,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8253117835684322
41,235951,15,0,0,50,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8253117835684322
42,303155,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8252762994208879
42,268183,13,0,1485,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,0.8252762994208879
42,294431,13,0,0,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8252762994208879
42,293791,13,0,0,50,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8252762994208879
70,187292,13,6418,0,40,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,>50K,0.8251586042834554
51,238481,9,0,1902,42,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,>50K,0.8250566849056653
34,318982,14,0,1848,40,State-gov,Masters,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K,0.8249846291053337
47,28035,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8247249603430257
46,30840,13,0,0,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8247249603430257
36,340091,16,0,0,36,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,0.8244905647001285
37,395831,13,0,0,80,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8244245165448348
42,201466,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8243419208290813
42,124692,13,0,0,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8243419208290813
59,146477,15,0,0,40,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8241760706717134
57,165881,15,0,0,40,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,0.8241760706717134
36,180667,9,0,1887,60,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K,0.8239879737559886
44,193882,15,0,0,50,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8237170016349278
44,177851,15,0,0,60,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,0.8237170016349278
56,105363,13,4508,0,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,0.8232950089707476
45,32356,13,0,0,51,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,0.8232741301455622
48,36020,13,0,0,50,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8232741301455622
48,81513,13,0,0,50,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8232741301455622
48,51579,13,0,0,60,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8232741301455622
53,100029,16,0,0,40,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8232451328171404
43,269733,14,0,0,40,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8230846895499248
38,104280,16,0,0,55,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.822945805700064
37,112497,15,0,0,50,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.822945805700064
36,356838,16,0,0,50,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,Canada,<=50K,0.8229394866848114
47,177087,9,0,2444,50,Private,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Female,United-States,>50K,0.8228890066708622
40,253060,13,0,0,55,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8225784106362419
39,216473,13,0,0,60,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8225784106362419
39,117555,13,0,0,60,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8225784106362419
41,94113,14,0,0,60,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8224742804110826
46,344415,16,0,0,40,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8224357428285456
50,392668,16,0,0,40,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8224357428285456
46,39606,14,0,0,40,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,England,>50K,0.822385878972134
41,169823,15,0,0,46,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8223741616174048
40,130760,16,0,0,45,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,0.8223741616174048
37,160910,16,0,0,45,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,0.8223741616174048
39,202027,15,0,0,45,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8223741616174048
41,268183,15,0,0,45,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.8223741616174048
67,123393,9,6418,0,58,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K,0.8217925444953832
50,256908,16,0,0,50,Private,Doctorate,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.821623939018957
49,237920,16,0,0,60,Private,Doctorate,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,0.821623939018957
47,193047,16,0,0,60,Private,Doctorate,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,0.821623939018957
56,158752,14,0,0,50,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K,0.8213724404778544
48,188694,16,0,0,40,Self-emp-inc,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8210159327188501
52,179951,15,0,0,40,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,0.8210159327188501
35,104858,14,0,0,50,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8209675642688726
81,36147,15,10605,0,2,Private,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K,0.8209112676059146
53,195813,3,5178,0,40,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,Other,Male,Puerto-Rico,>50K,0.8207472611137939
47,175958,15,0,0,45,Private,Prof-school,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.8206742726409713
30,114912,13,3103,0,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.8205758399956523
46,203067,15,0,0,40,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.820573276839251
47,216414,16,0,0,40,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.820573276839251
54,276005,15,0,0,40,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.820573276839251
50,177896,16,0,0,40,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.820573276839251
53,172962,15,0,0,40,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.820573276839251
51,172962,16,0,0,40,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.820573276839251
45,240629,16,0,0,40,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.820573276839251
